name	split
MassSpecGymID0148992	train
MassSpecGymID0148994	train
MassSpecGymID0148995	train
MassSpecGymID0148999	train
MassSpecGymID0149000	train
MassSpecGymID0149001	train
MassSpecGymID0149003	train
MassSpecGymID0149004	train
MassSpecGymID0149005	train
MassSpecGymID0149007	train
MassSpecGymID0149008	train
MassSpecGymID0149009	train
MassSpecGymID0149010	val
MassSpecGymID0149011	val
MassSpecGymID0149012	val
MassSpecGymID0149013	val
MassSpecGymID0149015	val
MassSpecGymID0149016	val
MassSpecGymID0149017	val
MassSpecGymID0149018	val
MassSpecGymID0149021	val
MassSpecGymID0149022	val
MassSpecGymID0149023	val
MassSpecGymID0149024	val
MassSpecGymID0149025	val
MassSpecGymID0149026	val
MassSpecGymID0149027	val
MassSpecGymID0149029	train
MassSpecGymID0149032	train
MassSpecGymID0149033	train
MassSpecGymID0149034	train
MassSpecGymID0149035	train
MassSpecGymID0149036	train
MassSpecGymID0149040	train
MassSpecGymID0149041	train
MassSpecGymID0149046	train
MassSpecGymID0149047	train
MassSpecGymID0149049	train
MassSpecGymID0149053	train
MassSpecGymID0149054	train
MassSpecGymID0149056	train
MassSpecGymID0149058	train
MassSpecGymID0149059	train
MassSpecGymID0149060	train
MassSpecGymID0149061	train
MassSpecGymID0149062	train
MassSpecGymID0149063	train
MassSpecGymID0149064	train
MassSpecGymID0149066	train
MassSpecGymID0149067	train
MassSpecGymID0149068	train
MassSpecGymID0149069	train
MassSpecGymID0149070	train
MassSpecGymID0149071	train
MassSpecGymID0149072	train
MassSpecGymID0149073	train
MassSpecGymID0149075	train
MassSpecGymID0149076	train
MassSpecGymID0149077	train
MassSpecGymID0149078	train
MassSpecGymID0149079	train
MassSpecGymID0149080	train
MassSpecGymID0149081	train
MassSpecGymID0149082	train
MassSpecGymID0149084	train
MassSpecGymID0149085	train
MassSpecGymID0149099	val
MassSpecGymID0149100	val
MassSpecGymID0149101	val
MassSpecGymID0149102	val
MassSpecGymID0149103	val
MassSpecGymID0149104	train
MassSpecGymID0149105	train
MassSpecGymID0149106	train
MassSpecGymID0149107	train
MassSpecGymID0149108	train
MassSpecGymID0149109	train
MassSpecGymID0149110	train
MassSpecGymID0149111	train
MassSpecGymID0149112	train
MassSpecGymID0149113	train
MassSpecGymID0149114	train
MassSpecGymID0149116	train
MassSpecGymID0149117	train
MassSpecGymID0149118	train
MassSpecGymID0149120	train
MassSpecGymID0149121	train
MassSpecGymID0149122	train
MassSpecGymID0149124	train
MassSpecGymID0149125	train
MassSpecGymID0149126	train
MassSpecGymID0149127	train
MassSpecGymID0149128	train
MassSpecGymID0149130	train
MassSpecGymID0149131	train
MassSpecGymID0149132	train
MassSpecGymID0149133	train
MassSpecGymID0149134	train
MassSpecGymID0149135	train
MassSpecGymID0149136	train
MassSpecGymID0149137	train
MassSpecGymID0149138	train
MassSpecGymID0149141	train
MassSpecGymID0149142	train
MassSpecGymID0149143	train
MassSpecGymID0149144	train
MassSpecGymID0149145	train
MassSpecGymID0149146	train
MassSpecGymID0149147	train
MassSpecGymID0149148	train
MassSpecGymID0149149	train
MassSpecGymID0149150	train
MassSpecGymID0149152	train
MassSpecGymID0149153	train
MassSpecGymID0149154	train
MassSpecGymID0149155	train
MassSpecGymID0149156	train
MassSpecGymID0149157	train
MassSpecGymID0149158	train
MassSpecGymID0149159	train
MassSpecGymID0149160	train
MassSpecGymID0149161	train
MassSpecGymID0149162	train
MassSpecGymID0149163	train
MassSpecGymID0149164	train
MassSpecGymID0149165	train
MassSpecGymID0149166	train
MassSpecGymID0149167	train
MassSpecGymID0149168	train
MassSpecGymID0149169	train
MassSpecGymID0149174	train
MassSpecGymID0149182	train
MassSpecGymID0149183	train
MassSpecGymID0149184	train
MassSpecGymID0149185	train
MassSpecGymID0149188	train
MassSpecGymID0149189	train
MassSpecGymID0149190	train
MassSpecGymID0149192	train
MassSpecGymID0149194	train
MassSpecGymID0149195	train
MassSpecGymID0149196	train
MassSpecGymID0149205	train
MassSpecGymID0149206	train
MassSpecGymID0149207	train
MassSpecGymID0149208	train
MassSpecGymID0149209	train
MassSpecGymID0149210	train
MassSpecGymID0149211	train
MassSpecGymID0149212	train
MassSpecGymID0149213	train
MassSpecGymID0149214	train
MassSpecGymID0149215	train
MassSpecGymID0149216	train
MassSpecGymID0149217	train
MassSpecGymID0149218	train
MassSpecGymID0149219	train
MassSpecGymID0149220	train
MassSpecGymID0149221	train
MassSpecGymID0149222	train
MassSpecGymID0149223	train
MassSpecGymID0149226	train
MassSpecGymID0149227	train
MassSpecGymID0149228	train
MassSpecGymID0149229	train
MassSpecGymID0149232	train
MassSpecGymID0149233	train
MassSpecGymID0149234	train
MassSpecGymID0149235	train
MassSpecGymID0149236	train
MassSpecGymID0149237	train
MassSpecGymID0149239	train
MassSpecGymID0149241	train
MassSpecGymID0149242	train
MassSpecGymID0149246	train
MassSpecGymID0149252	train
MassSpecGymID0149255	train
MassSpecGymID0149256	train
MassSpecGymID0149258	train
MassSpecGymID0149259	train
MassSpecGymID0149260	train
MassSpecGymID0149261	train
MassSpecGymID0149262	train
MassSpecGymID0149263	train
MassSpecGymID0149264	train
MassSpecGymID0149265	train
MassSpecGymID0149268	train
MassSpecGymID0149269	train
MassSpecGymID0149270	train
MassSpecGymID0149272	val
MassSpecGymID0149273	val
MassSpecGymID0149274	val
MassSpecGymID0149275	val
MassSpecGymID0149276	val
MassSpecGymID0149277	val
MassSpecGymID0149278	val
MassSpecGymID0149279	val
MassSpecGymID0149280	val
MassSpecGymID0149281	val
MassSpecGymID0149282	val
MassSpecGymID0149283	val
MassSpecGymID0149284	train
MassSpecGymID0149285	train
MassSpecGymID0149286	train
MassSpecGymID0149287	train
MassSpecGymID0149288	train
MassSpecGymID0149289	train
MassSpecGymID0149293	train
MassSpecGymID0149294	train
MassSpecGymID0149295	train
MassSpecGymID0149296	train
MassSpecGymID0149297	train
MassSpecGymID0149302	train
MassSpecGymID0149303	train
MassSpecGymID0149304	train
MassSpecGymID0149308	train
MassSpecGymID0149309	train
MassSpecGymID0149310	train
MassSpecGymID0149311	train
MassSpecGymID0149315	train
MassSpecGymID0149316	train
MassSpecGymID0149317	train
MassSpecGymID0149318	train
MassSpecGymID0149319	train
MassSpecGymID0149324	train
MassSpecGymID0149336	train
MassSpecGymID0149338	train
MassSpecGymID0149444	train
MassSpecGymID0149445	train
MassSpecGymID0149447	test
MassSpecGymID0149450	test
MassSpecGymID0149452	test
MassSpecGymID0149455	test
MassSpecGymID0149457	train
MassSpecGymID0149458	train
MassSpecGymID0149459	train
MassSpecGymID0149461	train
MassSpecGymID0149462	train
MassSpecGymID0149464	train
MassSpecGymID0149469	train
MassSpecGymID0149470	train
MassSpecGymID0149471	train
MassSpecGymID0149474	train
MassSpecGymID0149475	train
MassSpecGymID0149477	train
MassSpecGymID0149478	train
MassSpecGymID0149479	train
MassSpecGymID0149480	train
MassSpecGymID0149481	train
MassSpecGymID0149483	train
MassSpecGymID0149484	train
MassSpecGymID0149486	train
MassSpecGymID0149488	train
MassSpecGymID0149489	train
MassSpecGymID0149490	train
MassSpecGymID0149496	train
MassSpecGymID0149497	train
MassSpecGymID0149498	train
MassSpecGymID0149499	train
MassSpecGymID0149505	train
MassSpecGymID0149507	train
MassSpecGymID0149511	train
MassSpecGymID0149516	val
MassSpecGymID0149517	val
MassSpecGymID0149520	val
MassSpecGymID0149521	val
MassSpecGymID0149522	val
MassSpecGymID0149523	val
MassSpecGymID0149524	val
MassSpecGymID0149525	val
MassSpecGymID0149526	val
MassSpecGymID0149527	val
MassSpecGymID0149528	val
MassSpecGymID0149538	train
MassSpecGymID0149539	train
MassSpecGymID0149540	train
MassSpecGymID0149541	train
MassSpecGymID0149542	train
MassSpecGymID0149543	train
MassSpecGymID0149544	train
MassSpecGymID0149545	train
MassSpecGymID0149546	train
MassSpecGymID0149547	train
MassSpecGymID0149548	train
MassSpecGymID0149549	train
MassSpecGymID0149550	train
MassSpecGymID0149551	train
MassSpecGymID0149552	train
MassSpecGymID0149553	train
MassSpecGymID0149555	train
MassSpecGymID0149556	train
MassSpecGymID0149557	train
MassSpecGymID0149558	train
MassSpecGymID0149559	train
MassSpecGymID0149560	train
MassSpecGymID0149561	train
MassSpecGymID0149562	train
MassSpecGymID0149563	train
MassSpecGymID0149564	train
MassSpecGymID0149565	train
MassSpecGymID0149566	train
MassSpecGymID0149567	train
MassSpecGymID0149568	train
MassSpecGymID0149569	train
MassSpecGymID0149570	train
MassSpecGymID0149571	train
MassSpecGymID0149572	train
MassSpecGymID0149573	train
MassSpecGymID0149574	train
MassSpecGymID0149575	train
MassSpecGymID0149576	train
MassSpecGymID0149577	train
MassSpecGymID0149578	train
MassSpecGymID0149579	train
MassSpecGymID0149580	train
MassSpecGymID0149581	train
MassSpecGymID0149582	train
MassSpecGymID0149583	train
MassSpecGymID0149584	train
MassSpecGymID0149585	train
MassSpecGymID0149586	train
MassSpecGymID0149587	train
MassSpecGymID0149588	train
MassSpecGymID0149589	train
MassSpecGymID0149590	train
MassSpecGymID0149591	train
MassSpecGymID0149592	train
MassSpecGymID0149593	train
MassSpecGymID0149594	train
MassSpecGymID0149595	train
MassSpecGymID0149597	train
MassSpecGymID0149599	train
MassSpecGymID0149601	train
MassSpecGymID0149603	train
MassSpecGymID0149605	train
MassSpecGymID0149609	train
MassSpecGymID0149611	train
MassSpecGymID0149613	train
MassSpecGymID0149615	train
MassSpecGymID0149617	train
MassSpecGymID0149645	train
MassSpecGymID0149646	train
MassSpecGymID0149647	train
MassSpecGymID0149648	train
MassSpecGymID0149649	train
MassSpecGymID0149650	train
MassSpecGymID0149651	train
MassSpecGymID0149652	train
MassSpecGymID0149653	train
MassSpecGymID0149654	train
MassSpecGymID0149655	train
MassSpecGymID0149656	train
MassSpecGymID0149657	train
MassSpecGymID0149658	train
MassSpecGymID0149659	train
MassSpecGymID0149660	train
MassSpecGymID0149661	train
MassSpecGymID0149663	train
MassSpecGymID0149664	train
MassSpecGymID0149665	train
MassSpecGymID0149666	train
MassSpecGymID0149667	train
MassSpecGymID0149668	train
MassSpecGymID0149669	train
MassSpecGymID0149674	train
MassSpecGymID0149675	train
MassSpecGymID0149676	train
MassSpecGymID0149677	train
MassSpecGymID0149678	train
MassSpecGymID0149679	train
MassSpecGymID0149680	train
MassSpecGymID0149681	train
MassSpecGymID0149682	train
MassSpecGymID0149683	train
MassSpecGymID0149684	train
MassSpecGymID0149685	train
MassSpecGymID0149686	train
MassSpecGymID0149689	test
MassSpecGymID0149691	test
MassSpecGymID0149692	test
MassSpecGymID0149694	test
MassSpecGymID0149695	test
MassSpecGymID0149696	train
MassSpecGymID0149697	train
MassSpecGymID0149698	train
MassSpecGymID0149699	train
MassSpecGymID0149700	train
MassSpecGymID0149701	train
MassSpecGymID0149704	train
MassSpecGymID0149705	train
MassSpecGymID0149706	train
MassSpecGymID0149707	train
MassSpecGymID0149708	train
MassSpecGymID0149709	train
MassSpecGymID0149716	train
MassSpecGymID0149717	train
MassSpecGymID0149724	train
MassSpecGymID0149725	train
MassSpecGymID0149726	train
MassSpecGymID0149727	train
MassSpecGymID0149728	train
MassSpecGymID0149730	train
MassSpecGymID0149731	train
MassSpecGymID0149732	train
MassSpecGymID0149733	train
MassSpecGymID0149734	train
MassSpecGymID0149735	train
MassSpecGymID0149736	train
MassSpecGymID0149739	train
MassSpecGymID0149740	train
MassSpecGymID0149741	train
MassSpecGymID0149742	train
MassSpecGymID0149743	train
MassSpecGymID0149744	train
MassSpecGymID0149745	train
MassSpecGymID0149746	train
MassSpecGymID0149747	train
MassSpecGymID0149750	train
MassSpecGymID0149751	train
MassSpecGymID0149752	train
MassSpecGymID0149753	train
MassSpecGymID0149754	train
MassSpecGymID0149755	train
MassSpecGymID0149756	train
MassSpecGymID0149757	train
MassSpecGymID0149758	train
MassSpecGymID0149759	train
MassSpecGymID0149760	train
MassSpecGymID0149761	train
MassSpecGymID0149762	train
MassSpecGymID0149763	train
MassSpecGymID0149764	train
MassSpecGymID0149765	train
MassSpecGymID0149766	train
MassSpecGymID0149767	train
MassSpecGymID0149771	test
MassSpecGymID0149772	test
MassSpecGymID0149773	test
MassSpecGymID0149774	test
MassSpecGymID0149775	train
MassSpecGymID0149776	train
MassSpecGymID0149778	train
MassSpecGymID0149782	train
MassSpecGymID0149783	train
MassSpecGymID0149785	train
MassSpecGymID0149788	val
MassSpecGymID0149792	val
MassSpecGymID0149794	val
MassSpecGymID0149796	val
MassSpecGymID0149797	val
MassSpecGymID0149798	val
MassSpecGymID0149799	train
MassSpecGymID0149801	train
MassSpecGymID0149802	train
MassSpecGymID0149803	train
MassSpecGymID0149804	train
MassSpecGymID0149805	train
MassSpecGymID0149806	train
MassSpecGymID0149808	train
MassSpecGymID0149809	train
MassSpecGymID0149810	train
MassSpecGymID0149814	train
MassSpecGymID0149815	train
MassSpecGymID0149816	train
MassSpecGymID0149818	train
MassSpecGymID0149821	train
MassSpecGymID0149824	train
MassSpecGymID0149825	train
MassSpecGymID0149826	train
MassSpecGymID0149828	train
MassSpecGymID0149831	train
MassSpecGymID0149832	train
MassSpecGymID0149833	train
MassSpecGymID0149834	train
MassSpecGymID0149835	train
MassSpecGymID0149837	train
MassSpecGymID0149838	train
MassSpecGymID0149839	train
MassSpecGymID0149840	train
MassSpecGymID0149842	train
MassSpecGymID0149844	train
MassSpecGymID0149845	train
MassSpecGymID0149855	train
MassSpecGymID0149861	train
MassSpecGymID0149864	train
MassSpecGymID0149868	train
MassSpecGymID0149870	train
MassSpecGymID0149872	train
MassSpecGymID0149874	train
MassSpecGymID0149876	train
MassSpecGymID0149878	train
MassSpecGymID0149880	train
MassSpecGymID0149882	train
MassSpecGymID0149884	train
MassSpecGymID0149886	train
MassSpecGymID0149888	train
MassSpecGymID0149890	train
MassSpecGymID0149891	train
MassSpecGymID0149892	train
MassSpecGymID0149893	train
MassSpecGymID0149894	train
MassSpecGymID0149895	train
MassSpecGymID0149896	train
MassSpecGymID0149897	train
MassSpecGymID0149898	train
MassSpecGymID0149899	train
MassSpecGymID0149900	train
MassSpecGymID0149901	train
MassSpecGymID0149902	train
MassSpecGymID0149903	train
MassSpecGymID0149904	train
MassSpecGymID0149905	train
MassSpecGymID0149906	train
MassSpecGymID0149907	train
MassSpecGymID0149908	train
MassSpecGymID0149909	train
MassSpecGymID0149910	train
MassSpecGymID0149911	train
MassSpecGymID0149912	train
MassSpecGymID0149913	train
MassSpecGymID0149914	train
MassSpecGymID0149915	train
MassSpecGymID0149916	train
MassSpecGymID0149917	train
MassSpecGymID0149918	train
MassSpecGymID0149919	train
MassSpecGymID0149920	train
MassSpecGymID0149921	train
MassSpecGymID0149922	train
MassSpecGymID0149923	train
MassSpecGymID0149924	train
MassSpecGymID0149925	train
MassSpecGymID0149926	train
MassSpecGymID0149927	train
MassSpecGymID0149928	train
MassSpecGymID0149929	train
MassSpecGymID0149930	train
MassSpecGymID0149931	train
MassSpecGymID0149932	train
MassSpecGymID0149933	train
MassSpecGymID0149934	train
MassSpecGymID0149935	train
MassSpecGymID0149936	train
MassSpecGymID0149937	train
MassSpecGymID0149938	train
MassSpecGymID0149939	train
MassSpecGymID0149940	train
MassSpecGymID0149941	train
MassSpecGymID0149943	train
MassSpecGymID0149944	train
MassSpecGymID0149945	train
MassSpecGymID0149946	train
MassSpecGymID0149947	train
MassSpecGymID0149948	train
MassSpecGymID0149950	train
MassSpecGymID0149951	train
MassSpecGymID0149952	train
MassSpecGymID0149953	train
MassSpecGymID0149954	train
MassSpecGymID0149955	train
MassSpecGymID0149956	train
MassSpecGymID0149957	train
MassSpecGymID0149959	train
MassSpecGymID0149960	train
MassSpecGymID0149961	train
MassSpecGymID0149962	train
MassSpecGymID0149963	train
MassSpecGymID0149964	train
MassSpecGymID0149965	train
MassSpecGymID0149966	train
MassSpecGymID0149967	train
MassSpecGymID0149968	train
MassSpecGymID0149969	train
MassSpecGymID0149970	train
MassSpecGymID0149971	train
MassSpecGymID0149972	train
MassSpecGymID0149973	train
MassSpecGymID0149974	train
MassSpecGymID0149976	train
MassSpecGymID0149977	train
MassSpecGymID0149978	train
MassSpecGymID0149979	train
MassSpecGymID0149980	train
MassSpecGymID0149981	train
MassSpecGymID0149983	train
MassSpecGymID0149984	train
MassSpecGymID0149985	train
MassSpecGymID0149987	train
MassSpecGymID0149989	train
MassSpecGymID0149991	train
MassSpecGymID0149995	train
MassSpecGymID0149997	train
MassSpecGymID0149999	train
MassSpecGymID0150001	train
MassSpecGymID0150003	train
MassSpecGymID0150005	train
MassSpecGymID0150007	train
MassSpecGymID0150009	train
MassSpecGymID0150010	train
MassSpecGymID0150011	train
MassSpecGymID0150012	train
MassSpecGymID0150013	train
MassSpecGymID0150014	train
MassSpecGymID0150015	train
MassSpecGymID0150016	train
MassSpecGymID0150017	train
MassSpecGymID0150020	train
MassSpecGymID0150021	train
MassSpecGymID0150022	train
MassSpecGymID0150024	train
MassSpecGymID0150025	train
MassSpecGymID0150026	train
MassSpecGymID0150027	train
MassSpecGymID0150028	train
MassSpecGymID0150029	train
MassSpecGymID0150030	train
MassSpecGymID0150031	train
MassSpecGymID0150032	train
MassSpecGymID0150033	train
MassSpecGymID0150034	train
MassSpecGymID0150035	train
MassSpecGymID0150036	train
MassSpecGymID0150037	train
MassSpecGymID0150038	train
MassSpecGymID0150040	train
MassSpecGymID0150041	train
MassSpecGymID0150042	train
MassSpecGymID0150043	train
MassSpecGymID0150044	train
MassSpecGymID0150045	train
MassSpecGymID0150063	train
MassSpecGymID0150071	train
MassSpecGymID0150072	train
MassSpecGymID0150073	train
MassSpecGymID0150074	train
MassSpecGymID0150075	train
MassSpecGymID0150113	train
MassSpecGymID0150115	train
MassSpecGymID0150117	train
MassSpecGymID0150119	train
MassSpecGymID0150127	train
MassSpecGymID0150131	train
MassSpecGymID0150136	train
MassSpecGymID0150137	train
MassSpecGymID0150138	train
MassSpecGymID0150139	train
MassSpecGymID0150140	train
MassSpecGymID0150141	train
MassSpecGymID0150142	train
MassSpecGymID0150143	train
MassSpecGymID0150144	train
MassSpecGymID0150145	train
MassSpecGymID0150146	train
MassSpecGymID0150147	train
MassSpecGymID0150149	train
MassSpecGymID0150150	train
MassSpecGymID0150151	train
MassSpecGymID0150152	train
MassSpecGymID0150154	train
MassSpecGymID0150155	train
MassSpecGymID0150156	train
MassSpecGymID0150157	train
MassSpecGymID0150158	train
MassSpecGymID0150159	train
MassSpecGymID0150161	train
MassSpecGymID0150162	train
MassSpecGymID0150163	train
MassSpecGymID0150164	train
MassSpecGymID0150165	train
MassSpecGymID0150167	train
MassSpecGymID0150168	train
MassSpecGymID0150169	train
MassSpecGymID0150170	train
MassSpecGymID0150171	train
MassSpecGymID0150172	train
MassSpecGymID0150173	train
MassSpecGymID0150174	train
MassSpecGymID0150175	train
MassSpecGymID0150176	train
